Start_Point,End_Point,Rel_Position
C5814,C5838,northern
C5814,C5875,northern
C5814,C5813,southwestern
C5815,C5777,southern
C5815,C5809,eastern
C5815,C5818,northern
C5815,C5752,southwestern
C5815,C5816,western
C5816,C5815,eastern
C5816,C5818,northeastern
C5816,C5817,northeastern
C5816,C5752,southwestern
C5816,C5819,western
C5816,C5820,northwestern
C5817,C5818,southeastern
C5817,C5812,eastern
C5817,C5814,northern
C5817,C5816,southwestern
C5817,C5820,western
C5817,C5813,northwestern
C5818,C5815,southern
C5818,C5809,southeastern
C5818,C5807,eastern
C5818,C5817,northwestern
C5818,C5812,northeastern
C5818,C5816,southwestern
C5819,C5752,southern
C5819,C5816,eastern
C5819,C5820,northeastern
C5820,C5817,eastern
C5820,C5816,southeastern
C5820,C5819,southwestern
C5820,C5813,northeastern
C5821,C5822,southeastern
C5821,C5805,eastern
C5821,C5823,southern
C5821,C5810,northwestern
C5821,C5804,northeastern
C5821,C5803,northeastern
C5822,C5789,southern
C5822,C5790,southwestern
C5822,C5906,southeastern
C5822,C5805,northwestern
C5822,C5788,southwestern
C5822,C5823,western
C5822,C5821,northwestern
C5822,C5804,northern
C5822,C5905,southeastern
C5822,C5907,eastern
C5822,C5908,northeastern
C5823,C5790,southeastern
C5823,C5822,eastern
C5823,C5788,southern
C5823,C5800,western
C5823,C5808,northwestern
C5823,C5810,northern
C5823,C5821,northern
C5824,C5860,southeastern
C5824,C5858,southeastern
C5824,C5859,northeastern
C5824,C5862,southern
C5824,C5828,western
C5824,C5827,western
C5824,C5830,northern
C5825,C5871,southeastern
C5825,C5867,western
C5825,C5866,southeastern
C5825,C5854,southern
C5825,C5861,northern
C5825,C5841,eastern
C5825,C5829,northwestern
C5826,C5804,western
C5826,C5909,southern
C5826,C5908,southwestern
C5826,C5892,eastern
C5826,C5891,northeastern
C5826,C5848,northwestern
C5826,C5870,northern
C5827,C5824,eastern
C5827,C5864,southern
C5827,C5862,southeastern
C5827,C5828,southeastern
C5827,C5830,northeastern
C5827,C5829,southern
C5828,C5824,eastern
C5828,C5862,southeastern
C5828,C5827,northwestern
C5829,C5867,southern
C5829,C5825,southeastern
C5829,C5861,southeastern
C5829,C5864,eastern
C5829,C5827,northern
C5830,C5824,southern
C5830,C5858,southeastern
C5830,C5859,southeastern
C5830,C5831,eastern
C5830,C5827,southwestern
C5830,C5592,northeastern
C5830,C5593,northeastern
C5831,C5734,southeastern
C5831,C5852,southeastern
C5831,C5858,southern
C5831,C5850,southeastern
C5831,C5859,southwestern
C5831,C5830,western
C5831,C5833,eastern
C5831,C5579,northeastern
C5831,C5593,northern
C5831,C5834,eastern
C5831,C5574,eastern
C5832,C5833,southwestern
C5832,C5579,northwestern
C5832,C5578,northern
C5832,C5834,southern
C5833,C5734,southeastern
C5833,C5852,southeastern
C5833,C5831,western
C5833,C5832,northeastern
C5833,C5579,northwestern
C5833,C5578,northern
C5833,C5834,southeastern
C5833,C5574,eastern
C5834,C5852,southeastern
C5834,C5850,southwestern
C5834,C5831,western
C5834,C5833,northwestern
C5834,C5832,northern
C5834,C5578,northern
C5835,C5811,southwestern
C5835,C5839,northwestern
C5835,C5836,northwestern
C5835,C5837,western
C5835,C5865,eastern
C5835,C5853,northern
C5835,C5866,northeastern
C5836,C5839,western
C5836,C5868,northwestern
C5836,C5835,southeastern
C5836,C5853,northeastern
C5836,C5866,eastern
C5836,C5854,northeastern
C5837,C5811,southern
C5837,C5838,western
C5837,C5839,northwestern
C5837,C5835,eastern
C5837,C5865,eastern
C5838,C5811,southeastern
C5838,C5814,southern
C5838,C5839,northeastern
C5838,C5875,northwestern
C5838,C5837,eastern
C5839,C5838,southwestern
C5839,C5875,western
C5839,C5836,eastern
C5839,C5868,northern
C5839,C5837,southeastern
C5839,C5835,southeastern
C5839,C5865,eastern
C5840,C5861,western
C5840,C5841,eastern
C5840,C5842,northeastern
C5840,C5862,northern
C5841,C5871,southern
C5841,C5874,southeastern
C5841,C5825,western
C5841,C5840,western
C5841,C5861,western
C5841,C5872,eastern
C5841,C5842,northwestern
C5841,C5860,northern
C5841,C5858,northern
C5842,C5840,southwestern
C5842,C5863,western
C5842,C5841,southeastern
C5842,C5860,northern
C5842,C5862,northwestern
C5843,C5844,southwestern
C5843,C5874,northwestern
C5843,C5849,southeastern
C5843,C5873,northern
C5844,C5846,southeastern
C5844,C5845,southwestern
C5844,C5847,western
C5844,C5843,northeastern
C5844,C5874,northern
C5844,C5849,eastern
C5845,C5804,southeastern
C5845,C5803,southern
C5845,C5846,eastern
C5845,C5844,northeastern
C5845,C5847,northwestern
C5845,C5865,western
C5846,C5804,southern
C5846,C5803,southwestern
C5846,C5845,western
C5846,C5844,northwestern
C5846,C5848,eastern
C5846,C5849,northeastern
C5847,C5845,southeastern
C5847,C5844,eastern
C5847,C5871,northern
C5847,C5874,northeastern
C5847,C5865,southwestern
C5848,C5804,southwestern
C5848,C5846,western
C5848,C5826,southeastern
C5848,C5870,northeastern
C5848,C5849,northwestern
C5849,C5846,southwestern
C5849,C5844,western
C5849,C5843,northwestern
C5849,C5848,southeastern
C5849,C5870,eastern
C5849,C5869,northeastern
C5849,C5873,northern
C5850,C5851,southeastern
C5850,C5852,eastern
C5850,C5857,southern
C5850,C5858,southwestern
C5850,C5859,western
C5850,C5831,northwestern
C5850,C5834,northeastern
C5851,C5856,southern
C5851,C5852,northeastern
C5851,C5857,southwestern
C5851,C5858,southwestern
C5851,C5850,northwestern
C5852,C5856,southern
C5852,C5734,southeastern
C5852,C5851,southwestern
C5852,C5850,western
C5852,C5831,northwestern
C5852,C5833,northwestern
C5852,C5834,northwestern
C5853,C5836,southwestern
C5853,C5868,northwestern
C5853,C5835,southern
C5853,C5866,eastern
C5853,C5854,northeastern
C5854,C5836,southwestern
C5854,C5868,western
C5854,C5867,northwestern
C5854,C5853,southwestern
C5854,C5866,southeastern
C5854,C5825,northern
C5855,C5869,southern
C5855,C5873,southwestern
C5855,C5742,southeastern
C5855,C5856,northwestern
C5855,C5740,eastern
C5855,C5734,northeastern
C5856,C5873,southern
C5856,C5855,southeastern
C5856,C5734,northeastern
C5856,C5851,northern
C5856,C5852,northern
C5856,C5872,southwestern
C5856,C5857,northwestern
C5856,C5858,northwestern
C5857,C5856,southeastern
C5857,C5851,northeastern
C5857,C5858,western
C5857,C5850,northern
C5858,C5856,southeastern
C5858,C5851,northeastern
C5858,C5841,southern
C5858,C5872,southern
C5858,C5860,southwestern
C5858,C5857,eastern
C5858,C5824,northwestern
C5858,C5850,northeastern
C5858,C5859,northwestern
C5858,C5831,northern
C5858,C5830,northwestern
C5859,C5824,southwestern
C5859,C5858,southeastern
C5859,C5850,eastern
C5859,C5831,northeastern
C5859,C5830,northwestern
C5860,C5841,southern
C5860,C5872,southeastern
C5860,C5842,southern
C5860,C5824,northwestern
C5860,C5858,northeastern
C5860,C5862,western
C5861,C5825,southern
C5861,C5840,eastern
C5861,C5841,eastern
C5861,C5864,northwestern
C5861,C5862,northern
C5861,C5829,northwestern
C5862,C5840,southern
C5862,C5861,southern
C5862,C5863,southeastern
C5862,C5842,southeastern
C5862,C5860,eastern
C5862,C5824,northern
C5862,C5864,western
C5862,C5828,northwestern
C5862,C5827,northwestern
C5863,C5842,eastern
C5863,C5862,northwestern
C5864,C5861,southeastern
C5864,C5862,eastern
C5864,C5827,northern
C5864,C5829,western
C5865,C5810,southwestern
C5865,C5803,southeastern
C5865,C5845,eastern
C5865,C5847,northeastern
C5865,C5871,northern
C5865,C5812,southwestern
C5865,C5811,western
C5865,C5839,western
C5865,C5837,western
C5865,C5835,western
C5865,C5866,northern
C5866,C5871,northeastern
C5866,C5836,western
C5866,C5835,southwestern
C5866,C5865,southern
C5866,C5853,western
C5866,C5854,northwestern
C5866,C5825,northwestern
C5867,C5868,southwestern
C5867,C5854,southeastern
C5867,C5825,eastern
C5867,C5829,northern
C5868,C5839,southern
C5868,C5836,southeastern
C5868,C5867,northeastern
C5868,C5853,southeastern
C5868,C5854,eastern
C5869,C5870,southeastern
C5869,C5849,southwestern
C5869,C5873,northwestern
C5869,C5742,northeastern
C5869,C5855,northern
C5870,C5826,southern
C5870,C5891,southeastern
C5870,C5848,southwestern
C5870,C5888,southeastern
C5870,C5849,western
C5870,C5887,northeastern
C5870,C5869,northwestern
C5870,C5742,northern
C5871,C5847,southern
C5871,C5874,eastern
C5871,C5865,southern
C5871,C5866,southwestern
C5871,C5825,northwestern
C5871,C5841,northern
C5872,C5874,southern
C5872,C5873,southeastern
C5872,C5856,northeastern
C5872,C5841,western
C5872,C5860,northwestern
C5872,C5858,northern
C5873,C5843,southern
C5873,C5874,southwestern
C5873,C5849,southern
C5873,C5869,southeastern
C5873,C5855,northeastern
C5873,C5856,northern
C5873,C5872,northwestern
C5874,C5844,southern
C5874,C5847,southwestern
C5874,C5843,southeastern
C5874,C5871,western
C5874,C5873,northeastern
C5874,C5841,northwestern
C5874,C5872,northern
C5875,C5814,southern
C5875,C5838,southeastern
C5875,C5839,eastern
C5876,C5880,southeastern
C5876,C5893,eastern
C5876,C5735,northwestern
C5876,C5737,northern
C5876,C5738,northern
C5876,C5733,western
C5877,C5885,southeastern
C5877,C5883,southeastern
C5877,C5878,southwestern
C5877,C5896,eastern
C5877,C5892,western
C5877,C5895,eastern
C5878,C5899,southwestern
C5878,C5885,eastern
C5878,C5890,southwestern
C5878,C5892,northwestern
C5878,C5877,northeastern
C5879,C5896,southern
C5879,C5882,southeastern
C5879,C5895,southwestern
C5879,C6088,eastern
C5879,C5880,northwestern
C5880,C5892,southwestern
C5880,C5895,southern
C5880,C5879,southeastern
C5880,C6088,eastern
C5880,C5881,western
C5880,C5894,northeastern
C5880,C5876,northwestern
C5880,C5893,northeastern
C5880,C5733,northwestern
C5881,C5892,southwestern
C5881,C5889,western
C5881,C5880,eastern
C5881,C5733,northwestern
C5882,C5883,southern
C5882,C5896,southwestern
C5882,C6108,eastern
C5882,C5879,northwestern
C5882,C6088,northeastern
C5883,C5933,southern
C5883,C5886,southwestern
C5883,C5938,southeastern
C5883,C5884,eastern
C5883,C5885,western
C5883,C5896,northwestern
C5883,C6106,northeastern
C5883,C5877,northwestern
C5883,C6108,northeastern
C5883,C5882,northern
C5883,C5895,northwestern
C5884,C5938,southern
C5884,C5883,western
C5884,C5927,southeastern
C5884,C5925,eastern
C5884,C6106,northeastern
C5885,C5899,western
C5885,C5886,southeastern
C5885,C5912,southwestern
C5885,C5883,eastern
C5885,C5878,western
C5885,C5896,northeastern
C5885,C5877,northwestern
C5886,C5915,southwestern
C5886,C5945,southeastern
C5886,C5933,eastern
C5886,C5910,southwestern
C5886,C5912,western
C5886,C5885,northwestern
C5886,C5883,northeastern
C5887,C5888,southern
C5887,C5889,southeastern
C5887,C5870,southwestern
C5887,C5733,northeastern
C5887,C5742,northwestern
C5888,C5892,southeastern
C5888,C5891,southern
C5888,C5889,eastern
C5888,C5870,northwestern
C5888,C5887,northern
C5889,C5892,southern
C5889,C5888,western
C5889,C5887,northwestern
C5889,C5881,eastern
C5889,C5733,northern
C5890,C5899,southern
C5890,C5878,northeastern
C5890,C5892,northern
C5891,C5826,southwestern
C5891,C5892,eastern
C5891,C5888,northern
C5891,C5870,northwestern
C5892,C5900,southwestern
C5892,C5909,southwestern
C5892,C5899,southern
C5892,C5878,southeastern
C5892,C5890,southern
C5892,C5826,western
C5892,C5891,western
C5892,C5888,northwestern
C5892,C5889,northern
C5892,C5877,eastern
C5892,C5895,eastern
C5892,C5881,northeastern
C5892,C5880,northeastern
C5893,C6088,southeastern
C5893,C5880,southwestern
C5893,C5894,southern
C5893,C5876,western
C5893,C6087,eastern
C5893,C5743,northeastern
C5893,C5738,northwestern
C5893,C5745,northern
C5894,C6088,southeastern
C5894,C5880,southwestern
C5894,C5893,northern
C5895,C5883,southeastern
C5895,C5896,southeastern
C5895,C5892,western
C5895,C5877,western
C5895,C5879,northeastern
C5895,C5880,northern
C5896,C5885,southwestern
C5896,C5883,southeastern
C5896,C5877,western
C5896,C5882,northeastern
C5896,C5895,northwestern
C5896,C5879,northern
C5897,C5931,southeastern
C5897,C5903,southwestern
C5897,C5932,southeastern
C5897,C5916,western
C5897,C5944,eastern
C5897,C5913,northeastern
C5897,C5915,northwestern
C5898,C6016,southwestern
C5898,C5954,eastern
C5898,C5931,northeastern
C5898,C5904,northwestern
C5898,C6019,western
C5899,C5915,southern
C5899,C5911,southern
C5899,C5900,southwestern
C5899,C5912,eastern
C5899,C5885,eastern
C5899,C5878,northeastern
C5899,C5890,northern
C5899,C5892,northern
C5900,C5915,southeastern
C5900,C5901,southern
C5900,C5905,southwestern
C5900,C5914,southeastern
C5900,C5911,eastern
C5900,C5909,western
C5900,C5899,northeastern
C5900,C5892,northeastern
C5901,C5903,southeastern
C5901,C5902,southeastern
C5901,C5799,southwestern
C5901,C5915,eastern
C5901,C5798,southwestern
C5901,C5905,northwestern
C5901,C5914,northeastern
C5901,C5900,northern
C5902,C5904,southeastern
C5902,C5903,northeastern
C5902,C5780,southwestern
C5902,C5798,northwestern
C5902,C5901,northwestern
C5903,C5931,southeastern
C5903,C5904,southern
C5903,C5902,southwestern
C5903,C5897,northeastern
C5903,C5916,northern
C5903,C5915,northern
C5903,C5901,northwestern
C5904,C5898,southeastern
C5904,C5931,eastern
C5904,C5903,northern
C5904,C6019,southwestern
C5904,C5780,western
C5904,C5902,northwestern
C5905,C5789,southwestern
C5905,C5906,western
C5905,C5822,northwestern
C5905,C5799,southern
C5905,C5901,southeastern
C5905,C5907,northern
C5905,C5900,northeastern
C5905,C5909,northern
C5906,C5789,southwestern
C5906,C5822,northwestern
C5906,C5905,eastern
C5907,C5822,western
C5907,C5905,southern
C5907,C5909,northeastern
C5907,C5908,northern
C5908,C5822,southwestern
C5908,C5804,northwestern
C5908,C5907,southern
C5908,C5909,eastern
C5908,C5826,northeastern
C5909,C5905,southern
C5909,C5907,southwestern
C5909,C5900,eastern
C5909,C5908,western
C5909,C5826,northern
C5909,C5892,northeastern
C5910,C5915,southwestern
C5910,C5886,northeastern
C5910,C5912,northwestern
C5911,C5915,southern
C5911,C5914,southwestern
C5911,C5900,western
C5911,C5899,northern
C5912,C5915,southwestern
C5912,C5899,western
C5912,C5910,southeastern
C5912,C5886,eastern
C5912,C5885,northeastern
C5913,C5897,southwestern
C5913,C5944,eastern
C5913,C5942,eastern
C5913,C5915,western
C5913,C5945,northeastern
C5914,C5915,southeastern
C5914,C5901,southwestern
C5914,C5911,northeastern
C5914,C5900,northwestern
C5915,C5903,southern
C5915,C5897,southeastern
C5915,C5916,southern
C5915,C5913,eastern
C5915,C5945,eastern
C5915,C5901,western
C5915,C5914,northwestern
C5915,C5911,northern
C5915,C5900,northwestern
C5915,C5899,northern
C5915,C5910,northeastern
C5915,C5886,northeastern
C5915,C5912,northeastern
C5916,C5903,southern
C5916,C5897,eastern
C5916,C5915,northern
C5917,C5919,southern
C5917,C5921,southwestern
C5917,C5923,western
C5917,C5928,western
C5917,C6291,eastern
C5917,C5920,southeastern
C5917,C5926,northwestern
C5917,C6099,northern
C5918,C5919,western
C5918,C5946,southern
C5918,C6282,northeastern
C5918,C6291,northeastern
C5919,C5947,southwestern
C5919,C5922,western
C5919,C5921,northwestern
C5919,C5917,northern
C5919,C5946,southeastern
C5919,C5918,eastern
C5919,C6291,northeastern
C5920,C5917,northwestern
C5920,C6291,eastern
C5920,C6297,northeastern
C5920,C6099,northwestern
C5921,C5919,southeastern
C5921,C5922,southwestern
C5921,C5940,western
C5921,C5917,northeastern
C5921,C5923,northern
C5921,C5935,northwestern
C5922,C5947,southwestern
C5922,C5919,eastern
C5922,C5937,northwestern
C5922,C5921,northeastern
C5922,C5940,northwestern
C5923,C5921,southern
C5923,C5917,eastern
C5923,C5928,northwestern
C5923,C5935,western
C5923,C5926,northwestern
C5924,C5928,southeastern
C5924,C5935,southern
C5924,C5926,eastern
C5924,C5927,northwestern
C5924,C5929,northeastern
C5924,C5930,northern
C5925,C5884,western
C5925,C5927,southwestern
C5925,C5930,southeastern
C5925,C6100,eastern
C5925,C6107,northwestern
C5925,C6105,northeastern
C5925,C6106,northwestern
C5926,C5917,southeastern
C5926,C5923,southeastern
C5926,C5928,southern
C5926,C5924,western
C5926,C6099,eastern
C5926,C5929,northwestern
C5927,C5935,southeastern
C5927,C5938,western
C5927,C5884,northwestern
C5927,C5936,southwestern
C5927,C5924,southeastern
C5927,C5930,northeastern
C5927,C5925,northeastern
C5928,C5917,eastern
C5928,C5923,southeastern
C5928,C5935,western
C5928,C5926,northern
C5928,C5924,northwestern
C5929,C5926,southeastern
C5929,C5924,southwestern
C5929,C6099,eastern
C5929,C5930,northwestern
C5929,C6100,northern
C5930,C5924,southern
C5930,C5927,southwestern
C5930,C5929,southeastern
C5930,C6100,northeastern
C5930,C5925,northwestern
C5931,C5954,southern
C5931,C5898,southwestern
C5931,C5904,western
C5931,C5903,northwestern
C5931,C5956,southeastern
C5931,C5932,northeastern
C5931,C5897,northwestern
C5932,C5931,southwestern
C5932,C5956,southeastern
C5932,C5951,eastern
C5932,C5947,northeastern
C5932,C5897,northwestern
C5932,C5944,northwestern
C5933,C5945,southwestern
C5933,C5941,southeastern
C5933,C5886,western
C5933,C5938,northeastern
C5933,C5883,northern
C5933,C5936,northeastern
C5934,C5950,southern
C5934,C5941,western
C5934,C5937,southeastern
C5934,C5935,northeastern
C5935,C5941,southwestern
C5935,C5937,southern
C5935,C5921,southeastern
C5935,C5940,southeastern
C5935,C5934,southwestern
C5935,C5923,eastern
C5935,C5928,eastern
C5935,C5936,western
C5935,C5924,northern
C5935,C5927,northwestern
C5936,C5941,southern
C5936,C5935,eastern
C5936,C5933,southwestern
C5936,C5938,northwestern
C5936,C5927,northeastern
C5937,C5947,southern
C5937,C5948,southern
C5937,C5950,southwestern
C5937,C5922,southeastern
C5937,C5940,northeastern
C5937,C5934,northwestern
C5937,C5935,northern
C5938,C5933,southwestern
C5938,C5884,northern
C5938,C5883,northwestern
C5938,C5936,southeastern
C5938,C5927,eastern
C5939,C5950,southeastern
C5939,C5949,southern
C5939,C5943,western
C5939,C5941,northern
C5940,C5922,southeastern
C5940,C5937,southwestern
C5940,C5921,eastern
C5940,C5935,northwestern
C5941,C5950,southeastern
C5941,C5943,southwestern
C5941,C5945,western
C5941,C5939,southern
C5941,C5934,eastern
C5941,C5935,northeastern
C5941,C5933,northwestern
C5941,C5936,northern
C5942,C5944,southern
C5942,C5949,southeastern
C5942,C5913,western
C5942,C5943,northeastern
C5942,C5945,northwestern
C5943,C5949,southeastern
C5943,C5942,southwestern
C5943,C5945,northwestern
C5943,C5941,northeastern
C5943,C5939,eastern
C5944,C5932,southeastern
C5944,C5947,eastern
C5944,C5897,western
C5944,C5949,eastern
C5944,C5913,western
C5944,C5942,northern
C5945,C5913,southwestern
C5945,C5942,southeastern
C5945,C5943,southeastern
C5945,C5915,western
C5945,C5941,eastern
C5945,C5933,northeastern
C5945,C5886,northwestern
C5946,C5972,southeastern
C5946,C6284,eastern
C5946,C5971,southwestern
C5946,C5951,southwestern
C5946,C5947,western
C5946,C5919,northwestern
C5946,C5918,northern
C5946,C6282,northeastern
C5947,C5951,southeastern
C5947,C5932,southwestern
C5947,C5948,northwestern
C5947,C5919,northeastern
C5947,C5944,western
C5947,C5949,northwestern
C5947,C5922,northeastern
C5947,C5937,northern
C5947,C5946,eastern
C5948,C5947,southeastern
